id,FAMSIZE,SEX,AGE,MARST,BIRTHYR,YRMARR,RACE,HISPAN,HCOVANY,EDUC,CLASSWKR,UHRSWORK,WORKEDYR,INCTOT,FTOTINC,INCWAGE,INCBUS00,INCWELFR,DIFFHEAR,VETSTAT,DEPARTS,ARRIVES,GCHOUSE,WORK_STATUS,DIVINYR,WIDINYR
844,1,male,66,Divorced,1948,1971,white,0,1,High school,Works for wages,0,No,6000,9999999,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
845,2,female,65,Married,1949,1967,white,0,1,High school,Works for wages,0,No,10000,75700,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
846,1,female,81,Widowed,1933,1980,white,0,1,High school,Works for wages,0,No,12000,9999999,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
847,1,female,72,Divorced,1942,1959,white,0,1,High school,Works for wages,25,Yes,33000,33000,13000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
848,2,male,67,Married,1947,1986,white,0,1,College or greater,Works for wages,25,Yes,295700,304200,100000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
849,1,male,88,Widowed,1926,1946,white,0,1,Less than high school,Works for wages,0,No,18600,18600,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
850,1,female,70,Divorced,1944,1961,white,0,1,High school,Works for wages,20,Yes,24200,24200,8700,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
851,1,female,78,Divorced,1936,1992,white,0,1,Less than high school,Works for wages,0,No,15100,9999999,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
852,1,female,82,Widowed,1932,1980,white,0,1,Less than high school,Works for wages,0,No,9600,9600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
853,1,female,65,Divorced,1949,1989,white,0,1,College or greater,Works for wages,20,Yes,21500,21500,6600,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
854,2,male,78,Married,1936,1958,white,0,1,Less than high school,Works for wages,0,No,19200,25000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
855,1,female,78,Widowed,1936,1955,white,0,1,High school,Works for wages,0,No,40500,40500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,1
856,2,male,75,Married,1939,1962,white,0,1,College or greater,Self-employed,40,Yes,63000,192000,0,50000,0,0,Not a veteran,NA,NA,0,Employed,0,0
857,2,male,67,Married,1947,1977,white,0,1,High school,Works for wages,0,No,51300,85300,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
858,2,female,76,Married,1938,1955,white,0,1,Less than high school,Self-employed,0,No,3500,10700,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
859,2,male,79,Divorced,1935,1994,white,0,1,High school,Works for wages,0,No,20104,20104,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
860,1,female,76,Divorced,1938,2004,Black,0,1,College or greater,Self-employed,0,No,15800,15800,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
861,2,male,82,Married,1932,1956,white,0,1,College or greater,Works for wages,9,Yes,20800,25600,5000,0,0,1,Veteran,PM,PM,0,Employed,0,0
862,1,female,65,Never married,1949,0,Black,0,1,High school,Self-employed,0,No,7000,7000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,NA,NA
863,2,female,67,Married,1947,1970,white,0,1,College or greater,Works for wages,25,Yes,37800,132800,16300,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
864,1,female,76,Widowed,1938,1959,white,0,1,High school,Works for wages,0,No,41860,41860,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
865,2,male,70,Widowed,1944,1970,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",38400,38400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
866,3,male,68,Married,1946,1970,white,0,1,College or greater,Works for wages,40,Yes,39600,50800,25000,0,0,0,Veteran,PM,PM,0,Employed,0,0
867,3,male,85,Widowed,1929,1946,white,0,1,Less than high school,Works for wages,0,No,17600,48700,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
868,2,female,65,Widowed,1949,1968,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",21700,24000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
869,2,female,71,Married,1943,1964,white,0,1,High school,Works for wages,0,No,12300,72300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
870,1,female,66,Divorced,1948,1980,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",27300,27300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
871,2,male,85,Married,1929,1995,white,0,1,College or greater,Works for wages,0,No,50000,62000,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
872,2,female,78,Married,1936,1969,white,0,1,High school,Works for wages,0,No,6000,11000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
873,2,female,66,Married,1948,1967,white,0,1,High school,Works for wages,0,No,8000,24000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
874,1,female,81,Widowed,1933,1951,white,0,1,High school,Works for wages,0,No,8900,9999999,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
875,1,female,84,Widowed,1930,1948,white,0,1,High school,Works for wages,0,No,12800,12800,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
876,2,male,75,Married,1939,1959,white,0,1,Less than high school,Works for wages,0,"No, but worked 1-5 yrs age",0,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
877,2,male,76,Widowed,1938,1953,white,0,1,High school,Works for wages,0,No,16800,60500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
878,2,male,87,Married,1927,1954,white,0,1,College or greater,Self-employed,0,No,39000,39001,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
879,1,female,78,Widowed,1936,1984,Black,0,1,High school,Works for wages,0,No,9000,9000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
880,2,female,66,Married,1948,1965,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",14300,30700,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
881,2,female,65,Divorced,1949,1988,white,0,1,College or greater,Self-employed,48,Yes,77400,77400,75000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
882,2,female,65,Married,1949,1984,Black,0,1,College or greater,Works for wages,40,Yes,27000,42000,27000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
883,1,female,74,Widowed,1940,1981,white,0,1,College or greater,Works for wages,0,No,15000,15000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
884,2,male,83,Widowed,1931,1958,Black,0,1,High school,Self-employed,0,No,12000,37000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
885,1,female,69,Never married,1945,0,white,0,1,High school,Works for wages,0,No,36600,36600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,NA,NA
886,1,female,76,Widowed,1938,1956,white,0,1,High school,Works for wages,0,No,18600,18600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
887,3,male,87,Married,1927,1989,white,0,1,High school,Works for wages,0,No,2500,53650,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
888,1,male,79,Married,1935,1970,white,0,1,High school,Self-employed,0,No,5500,9999999,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
889,2,male,79,Married,1935,1959,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",61400,79000,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
890,2,male,68,Married,1946,1967,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",26000,36000,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
891,2,female,75,Married,1939,1956,white,0,1,High school,Self-employed,0,No,14100,31300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
892,3,male,67,Married,1947,2008,Black,0,1,High school,Works for wages,0,No,10100,10100,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,0,0
893,1,male,71,Divorced,1943,1965,Black,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",0,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
894,2,male,81,Married,1933,2000,Black,0,1,High school,Works for wages,0,No,16200,26000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
895,1,female,76,Widowed,1938,1954,white,0,1,High school,Works for wages,0,No,18400,18400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
896,2,female,65,Married,1949,1987,white,0,0,College or greater,Works for wages,0,No,0,48100,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
897,1,male,65,Divorced,1949,1991,white,0,1,College or greater,Works for wages,47,Yes,95000,95000,95000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
898,1,male,69,Divorced,1945,1971,white,0,1,College or greater,Works for wages,0,No,47500,47500,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
899,2,male,69,Married,1945,1966,white,0,1,College or greater,Works for wages,0,No,58400,61700,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
900,2,male,65,Married,1949,1972,white,0,1,College or greater,Works for wages,40,Yes,90000,115000,90000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
901,1,male,79,Never married,1935,0,white,0,1,College or greater,Self-employed,0,"No, but worked 1-5 yrs age",21600,21600,0,0,0,0,Veteran,NA,NA,0,Not in labor force,NA,NA
902,2,male,89,Married,1925,1946,white,0,1,College or greater,Self-employed,0,"No, but worked 1-5 yrs age",96500,114940,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
903,2,male,76,Married,1938,1963,white,0,1,High school,Self-employed,0,No,50250,59220,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
904,2,male,66,Married,1948,1990,Otherse,1,1,High school,Works for wages,40,Yes,95000,95360,95000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
905,2,male,67,Married,1947,1973,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",46600,74400,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
906,4,female,65,Married,1949,1969,Black,0,1,College or greater,Works for wages,0,No,20400,92830,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,0,0
907,2,male,67,Married,1947,1981,Black,0,1,College or greater,Works for wages,0,No,7000,90000,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
908,1,male,83,Widowed,1931,1950,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",20930,20930,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
909,2,male,78,Married,1936,2005,Black,0,1,High school,Works for wages,0,No,21300,95300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
910,2,male,73,Married,1941,1990,white,0,1,College or greater,Works for wages,35,Yes,55000,89000,43000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
911,1,female,93,Widowed,1921,1954,Black,0,1,High school,Works for wages,44,Yes,24800,24800,16000,0,0,1,Not a veteran,PM,PM,0,Employed,0,0
912,2,female,77,Married,1937,1976,white,0,1,High school,Works for wages,0,No,10850,52850,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
913,2,male,67,Married,1947,1969,white,0,1,High school,Works for wages,0,No,25300,43800,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
914,2,male,66,Married,1948,1970,white,0,1,Less than high school,Works for wages,50,Yes,150000,150000,150000,0,0,0,Veteran,PM,PM,0,Employed,0,0
915,2,female,81,Married,1933,1958,white,0,1,College or greater,Works for wages,0,No,41000,43700,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
916,1,female,75,Widowed,1939,1965,white,0,1,High school,Works for wages,0,No,30000,30000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
917,2,male,65,Married,1949,1970,white,0,1,College or greater,Works for wages,65,Yes,355100,356400,330000,0,0,0,Veteran,PM,PM,0,Employed,0,0
918,2,female,67,Divorced,1947,1978,white,0,1,College or greater,Works for wages,40,Yes,21600,62200,7000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
919,1,female,82,Widowed,1932,1969,white,0,1,College or greater,Works for wages,0,No,15500,9999999,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,0,1
920,3,female,71,Widowed,1943,1967,Black,0,1,High school,Works for wages,10,Yes,33500,62500,12500,0,0,0,Not a veteran,PM,PM,1,Employed,0,0
921,1,female,75,Widowed,1939,1993,white,0,1,Less than high school,Works for wages,0,No,15000,15000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
922,1,female,69,Married,1945,1967,white,0,1,College or greater,Works for wages,3,Yes,19300,19300,1200,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
923,3,female,68,Married,1946,1972,white,0,1,High school,Self-employed,0,"No, but worked 1-5 yrs age",18300,38600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
924,2,female,66,Married,1948,1978,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",55000,71000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
925,5,male,66,Married,1948,1975,white,0,1,College or greater,Works for wages,40,Yes,200000,284000,200000,0,0,0,Not a veteran,PM,PM,1,Employed,0,0
926,2,male,76,Married,1938,1963,Black,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",141000,147000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
927,1,female,78,Divorced,1936,1958,white,0,1,College or greater,Works for wages,0,No,40600,40600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
928,1,female,68,Divorced,1946,1969,Black,0,1,High school,Works for wages,0,No,38400,38400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
929,2,female,75,Widowed,1939,1958,white,0,1,High school,Self-employed,0,No,28170,35170,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
930,2,female,76,Married,1938,1965,white,0,1,High school,Works for wages,0,No,13200,261200,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
931,2,female,66,Married,1948,1969,white,0,1,High school,Works for wages,0,No,0,9700,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
932,2,female,66,Married,1948,1967,white,0,1,College or greater,Self-employed,20,Yes,10300,82300,0,800,0,0,Not a veteran,NA,NA,0,Employed,0,0
933,1,male,75,Divorced,1939,1964,white,0,1,College or greater,Works for wages,0,No,33000,33000,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
934,3,male,94,Widowed,1920,1949,white,0,1,College or greater,Works for wages,0,No,14400,84400,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
935,1,male,90,Widowed,1924,1960,white,0,1,College or greater,Self-employed,0,No,33800,33800,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
936,2,female,77,Married,1937,1957,white,0,1,College or greater,Self-employed,14,Yes,220800,515800,9800,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
937,1,female,71,Divorced,1943,1961,white,0,1,College or greater,Works for wages,0,No,22900,22900,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
938,3,male,66,Married,1948,1970,Black,0,1,College or greater,Works for wages,20,Yes,78200,85700,12000,0,0,0,Veteran,PM,PM,0,Employed,0,0
939,1,female,81,Widowed,1933,1951,white,0,1,High school,Works for wages,0,No,20380,20380,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
940,2,female,85,Married,1929,1952,white,0,1,College or greater,Works for wages,0,No,12000,81300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
941,3,female,66,Married,1948,1993,white,0,1,High school,Works for wages,40,Yes,16000,128100,6500,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
942,1,female,74,Divorced,1940,1960,white,0,1,High school,Works for wages,20,Yes,48200,48200,21000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
943,2,female,79,Widowed,1935,1954,Black,0,1,College or greater,Works for wages,0,No,125000,204500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
944,1,male,76,Divorced,1938,1965,white,0,1,College or greater,Works for wages,0,No,17000,17000,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
945,4,female,67,Married,1947,1980,Black,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",10000,205800,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
946,2,male,79,Married,1935,1960,white,0,1,College or greater,Works for wages,12,Yes,44530,71930,6100,0,0,0,Veteran,PM,PM,0,Employed,0,0
947,2,male,81,Married,1933,1989,white,0,1,High school,Works for wages,0,No,29600,50500,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
948,2,male,75,Married,1939,1968,Asian,0,1,College or greater,Works for wages,0,No,52300,120300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
949,2,female,75,Widowed,1939,1965,Black,0,1,College or greater,Works for wages,0,No,26000,39000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
950,3,male,78,Married,1936,1956,white,0,1,High school,Works for wages,0,No,28400,95800,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
951,2,female,71,Married,1943,1970,Asian,0,1,College or greater,Works for wages,0,No,34600,68800,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
952,2,male,71,Married,1943,1968,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",44800,63300,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
953,2,male,71,Married,1943,1973,white,0,1,College or greater,Works for wages,40,Yes,148600,159900,109000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
954,2,male,66,Married,1948,2007,Black,0,1,High school,Works for wages,0,No,28100,80100,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
955,2,male,82,Married,1932,1959,white,0,1,High school,Works for wages,0,No,94000,308000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
956,1,male,78,Never married,1936,0,white,0,1,College or greater,Works for wages,0,No,27600,27600,0,0,0,0,Veteran,NA,NA,0,Not in labor force,NA,NA
957,2,female,86,Divorced,1928,1968,Black,0,1,Less than high school,Works for wages,0,No,80100,100100,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
958,4,male,68,Married,1946,1994,white,0,1,College or greater,Works for wages,0,No,73000,156000,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
959,1,male,76,Widowed,1938,1956,Black,0,1,Less than high school,Works for wages,0,No,14100,14100,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
960,1,female,94,Widowed,1920,1957,white,0,1,High school,Works for wages,0,No,12300,9999999,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
961,2,female,81,Married,1933,1959,Black,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",13200,41200,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
962,1,female,71,Widowed,1943,1958,white,0,1,College or greater,Works for wages,32,Yes,33500,33500,33500,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
963,1,female,78,Married,1936,1959,white,0,1,High school,Works for wages,0,No,8400,8400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
964,2,male,75,Married,1939,1965,white,0,1,College or greater,Works for wages,0,No,29700,38700,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
965,3,female,67,Divorced,1947,1981,Black,0,1,High school,Works for wages,40,Yes,20000,77100,20000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
966,1,female,89,Widowed,1925,1989,white,0,1,College or greater,Works for wages,0,No,14200,14200,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
967,2,male,66,Married,1948,1977,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",50000,59000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
968,2,male,67,Married,1947,1968,white,0,1,College or greater,Self-employed,50,Yes,102000,145000,78000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
969,2,female,67,Married,1947,1985,white,0,1,College or greater,Works for wages,0,No,26300,564300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
970,2,male,68,Married,1946,1980,white,0,1,College or greater,Works for wages,44,Yes,122800,144200,94000,0,0,0,Veteran,PM,PM,0,Employed,0,0
971,2,male,67,Divorced,1947,1973,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",25000,97000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
972,3,female,72,Married,1942,1962,white,0,1,High school,Works for wages,0,No,12400,77500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
973,3,male,65,Married,1949,1970,Otherse,1,1,High school,Works for wages,0,No,6600,71600,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
974,3,male,85,Married,1929,1976,white,1,1,High school,Works for wages,0,No,0,40200,0,0,0,1,Not a veteran,NA,NA,1,Not in labor force,0,0
975,3,male,76,Married,1938,1959,white,0,1,High school,Works for wages,0,No,9800,43300,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
976,2,female,86,Married,1928,1952,white,0,1,High school,Works for wages,0,No,17800,19400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
977,2,male,72,Married,1942,1964,white,0,1,College or greater,Works for wages,12,Yes,67400,86000,7500,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
978,2,female,94,Widowed,1920,1963,white,0,1,High school,Works for wages,0,No,27100,40500,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
