"","id","FAMSIZE","SEX","AGE","MARST","BIRTHYR","YRMARR","RACE","HISPAN","HCOVANY","EDUC","UHRSWORK","WORKEDYR","INCTOT","FTOTINC","INCWAGE","INCBUS00","INCWELFR","VETSTAT","DEPARTS","ARRIVES","GCHOUSE","WORK_STATUS"
"1133",1186,1,"male",81,"Divorced",1933,1984,"white",0,1,"High school",0,"No",22000,22000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1134",1187,2,"female",80,"Married",1934,1995,"white",1,1,"High school",0,"No",9200,71200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1135",1188,1,"female",85,"Widowed",1929,1950,"white",0,1,"College or greater",0,"No",2900,2900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1136",1189,1,"female",78,"Widowed",1936,1982,"white",0,1,"Less than high school",37,"Yes",25700,25700,17300,0,0,"Not a veteran","PM","PM",0,"Employed"
"1137",1190,2,"male",78,"Married",1936,1980,"white",0,1,"High school",0,"No",81400,121400,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1138",1191,2,"male",67,"Married",1947,1974,"white",1,1,"College or greater",0,"No",43900,79100,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1139",1193,2,"female",66,"Married",1948,1972,"white",1,1,"College or greater",6,"Yes",58420,146440,4700,4700,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1140",1194,1,"female",87,"Widowed",1927,1955,"white",0,1,"College or greater",0,"No",13800,13800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1141",1195,1,"female",70,"Divorced",1944,1969,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",21440,21440,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1142",1196,2,"male",78,"Married",1936,1957,"Otherse",1,1,"High school",0,"No",25840,33540,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1143",1197,1,"male",83,"Divorced",1931,1995,"white",0,1,"High school",17,"Yes",57000,57000,57000,0,0,"Not a veteran",NA,NA,0,"Employed"
"1144",1198,2,"male",79,"Married",1935,1951,"white",0,1,"High school",0,"No",9600,48200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1145",1200,2,"male",66,"Married",1948,1967,"white",0,1,"High school",40,"Yes",63400,75400,55000,0,0,"Veteran","PM","PM",0,"Employed"
"1146",1201,1,"female",66,"Widowed",1948,1974,"Black",0,1,"College or greater",0,"No",18300,18300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1147",1202,1,"female",81,"Widowed",1933,1979,"white",0,1,"High school",0,"No",7200,7200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1148",1203,1,"female",86,"Married",1928,1971,"white",1,1,"High school",0,"No",4800,4800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1149",1204,3,"male",72,"Married",1942,2001,"white",0,1,"College or greater",12,"Yes",114001,157601,75000,1,0,"Not a veteran","PM","PM",0,"Employed"
"1150",1205,2,"female",71,"Married",1943,1959,"white",1,1,"Less than high school",0,"No",2700,10600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1151",1206,1,"female",87,"Married",1927,1948,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",30000,30000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1152",1208,3,"female",68,"Married",1946,1982,"white",1,1,"High school",40,"Yes",10000,16000,7000,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"1153",1209,1,"male",69,"Never married",1945,0,"white",0,1,"Less than high school",0,"No",12000,12000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1154",1210,1,"female",78,"Widowed",1936,1954,"white",0,1,"High school",0,"No",17300,17300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1155",1211,7,"male",81,"Married",1933,2014,"white",0,1,"College or greater",0,"No",34200,57300,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"1156",1212,2,"male",71,"Married",1943,1966,"white",0,1,"College or greater",40,"Yes",101000,111800,60000,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1157",1213,6,"female",67,"Widowed",1947,1969,"white",0,1,"High school",0,"No",19900,58700,0,0,0,"Veteran",NA,NA,1,"Not in labor force"
"1158",1214,3,"female",65,"Married",1949,1965,"white",1,1,"High school",0,"No",9300,119800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1159",1215,1,"male",73,"Never married",1941,0,"white",0,1,"College or greater",0,"No",36000,36000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1160",1216,2,"female",78,"Widowed",1936,1953,"Otherse",1,1,"High school",0,"No",5400,5400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1161",1217,3,"female",82,"Widowed",1932,1985,"Black",0,1,"High school",0,"No",20800,66600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1162",1218,2,"female",65,"Married",1949,1989,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",21700,232800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1163",1219,2,"female",72,"Married",1942,1964,"white",0,1,"College or greater",0,"No",20500,75500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1164",1220,2,"female",83,"Married",1931,1958,"white",1,1,"College or greater",0,"No",8100,25900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1165",1221,2,"male",81,"Married",1933,1957,"white",0,1,"College or greater",0,"No",280400,294800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1166",1222,3,"female",74,"Married",1940,1982,"white",0,1,"College or greater",0,"No",11800,55450,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1167",1223,2,"female",67,"Married",1947,1966,"white",0,1,"College or greater",0,"No",8000,72300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1168",1224,2,"female",72,"Married",1942,1964,"white",0,1,"High school",0,"No",10200,37200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1169",1225,2,"female",72,"Married",1942,1960,"white",1,1,"High school",0,"No, but worked 1-5 yrs age",18100,301400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1170",1226,2,"female",66,"Married",1948,1974,"white",0,1,"College or greater",10,"Yes",14700,66700,0,3500,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1171",1227,1,"female",76,"Divorced",1938,1992,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",112270,112270,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1172",1228,2,"female",72,"Married",1942,1964,"white",0,1,"College or greater",0,"No",72400,201400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1173",1229,1,"female",71,"Widowed",1943,1967,"Black",0,1,"High school",0,"No",13200,13200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1174",1230,2,"male",65,"Married",1949,1993,"white",0,1,"High school",50,"Yes",30000,75000,30000,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1175",1231,2,"female",69,"Married",1945,2002,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",21870,88470,0,0,0,"Not a veteran",NA,NA,0,"Unemployed"
"1176",1232,2,"female",73,"Married",1941,1982,"white",0,1,"College or greater",0,"No",30900,74780,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1177",1233,3,"female",92,"Widowed",1922,1939,"white",0,1,"High school",0,"No",13600,57800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1178",1234,2,"female",75,"Married",1939,1963,"white",1,1,"High school",0,"No",4000,80000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1179",1235,4,"female",67,"Married",1947,1973,"white",0,1,"High school",0,"No",10000,123400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1180",1236,2,"female",67,"Married",1947,1985,"white",0,1,"College or greater",30,"Yes",30800,49500,8000,0,0,"Not a veteran","PM","PM",0,"Employed"
"1181",1237,2,"female",83,"Widowed",1931,1968,"white",1,1,"Less than high school",0,"No",12000,12000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1182",1238,2,"male",67,"Married",1947,1978,"white",1,1,"College or greater",40,"Yes",35400,41200,20900,0,0,"Not a veteran","PM","PM",0,"Employed"
"1183",1239,2,"female",72,"Married",1942,1989,"white",0,1,"College or greater",24,"Yes",37000,113200,12000,0,0,"Not a veteran","PM","PM",0,"Employed"
"1184",1240,1,"female",78,"Widowed",1936,1991,"white",0,1,"High school",0,"No",67400,67400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1185",1241,2,"female",72,"Married",1942,1975,"Otherse",1,1,"High school",40,"Yes",30900,65400,24900,0,0,"Not a veteran","PM","PM",0,"Employed"
"1186",1242,3,"female",67,"Married",1947,1978,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",40800,95000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1187",1244,2,"female",66,"Married",1948,1973,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",34600,78200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1188",1245,1,"female",75,"Widowed",1939,1986,"white",0,1,"High school",0,"No",16790,16790,0,0,190,"Not a veteran",NA,NA,0,"Not in labor force"
"1189",1246,1,"female",69,"Divorced",1945,1972,"white",0,1,"High school",0,"No",15100,15100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1190",1247,2,"male",66,"Married",1948,1970,"white",0,1,"College or greater",27,"Yes",132500,132500,67000,0,0,"Not a veteran","PM","PM",0,"Employed"
"1191",1248,2,"female",76,"Married",1938,1957,"white",0,1,"High school",0,"No",9800,24800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1192",1250,2,"male",79,"Married",1935,1960,"Asian",0,1,"College or greater",40,"Yes",136500,145000,97000,0,0,"Not a veteran","PM","PM",0,"Employed"
"1193",1251,2,"male",77,"Married",1937,1992,"white",0,1,"College or greater",40,"Yes",104100,140100,80000,0,0,"Not a veteran","PM","PM",0,"Employed"
"1194",1252,2,"female",70,"Married",1944,1959,"white",0,1,"College or greater",0,"No",6000,39000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1195",1253,1,"female",85,"Widowed",1929,1966,"white",0,1,"College or greater",0,"No",11300,11300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1196",1254,2,"female",70,"Married",1944,1964,"white",0,1,"College or greater",0,"No",7300,61200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1197",1255,2,"male",88,"Married",1926,1950,"white",0,1,"High school",40,"Yes",45700,60000,23400,0,0,"Veteran","PM","PM",0,"Employed"
"1198",1256,1,"female",82,"Widowed",1932,1953,"white",0,1,"High school",0,"No",16400,16400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1199",1257,2,"female",67,"Married",1947,1976,"white",1,1,"College or greater",3,"Yes",21500,69500,0,3500,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1200",1259,1,"female",68,"Divorced",1946,1971,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",27800,27800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1201",1260,2,"female",80,"Married",1934,1997,"white",0,1,"College or greater",0,"No",17000,75000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1202",1261,2,"male",76,"Married",1938,1959,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",51450,59450,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1203",1262,2,"female",85,"Widowed",1929,1946,"white",0,1,"Less than high school",0,"No",14400,34200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1204",1263,2,"male",74,"Married",1940,1973,"white",0,1,"Less than high school",0,"No",16400,39300,0,0,400,"Not a veteran",NA,NA,0,"Not in labor force"
"1205",1264,2,"female",66,"Married",1948,1964,"white",0,1,"Less than high school",0,"No",18800,65500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1206",1265,5,"male",82,"Divorced",1932,1984,"white",0,1,"High school",0,"No",4800,93000,0,0,0,"Veteran",NA,NA,1,"Not in labor force"
"1207",1266,2,"female",87,"Married",1927,1950,"white",0,1,"Less than high school",0,"No",7000,8300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1208",1267,3,"male",67,"Widowed",1947,1986,"white",0,1,"High school",20,"Yes",52000,120000,20000,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1209",1268,2,"male",69,"Married",1945,1964,"white",0,1,"High school",0,"No",26300,61900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1210",1269,2,"male",65,"Married",1949,1979,"Black",0,1,"High school",0,"No",54200,55900,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1211",1270,2,"female",73,"Married",1941,1964,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",19600,54900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1212",1271,1,"female",68,"Widowed",1946,1979,"white",0,1,"College or greater",30,"Yes",228000,228000,0,8000,0,"Not a veteran",NA,NA,0,"Employed"
"1213",1273,2,"male",71,"Married",1943,1966,"white",0,1,"College or greater",0,"No",29000,42000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1214",1274,1,"female",67,"Divorced",1947,1987,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",49400,49400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1215",1276,3,"female",65,"Widowed",1949,1969,"white",0,1,"Less than high school",40,"Yes",23000,53000,23000,0,0,"Not a veteran","PM","PM",0,"Employed"
"1216",1277,1,"female",69,"Married",1945,1992,"white",0,1,"College or greater",0,"No",12400,12400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1217",1278,3,"female",79,"Married",1935,1960,"white",0,1,"High school",0,"No",14600,41700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1218",1279,2,"male",71,"Married",1943,1965,"Black",0,1,"High school",0,"No",49500,55500,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1219",1280,2,"female",76,"Married",1938,1960,"white",0,1,"College or greater",0,"No",26000,97500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1220",1281,7,"female",72,"Married",1942,1968,"Asian",0,1,"College or greater",0,"No",6000,353000,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"1221",1282,2,"female",79,"Divorced",1935,1987,"white",0,1,"College or greater",0,"No",57200,120800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1222",1283,1,"female",74,"Widowed",1940,1974,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",13100,13100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1223",1284,2,"female",68,"Married",1946,2009,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",0,0,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1224",1286,1,"male",66,"Divorced",1948,1988,"Black",0,1,"High school",0,"No",45000,45000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1225",1287,3,"female",66,"Divorced",1948,1978,"Black",0,1,"High school",0,"No",8500,8500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1226",1288,2,"male",69,"Married",1945,1966,"white",0,1,"College or greater",0,"No",28200,50200,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1227",1289,3,"male",76,"Married",1938,1959,"white",0,1,"Less than high school",0,"No",27600,75900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1228",1290,2,"female",66,"Married",1948,1970,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",36000,51200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1229",1291,3,"female",71,"Widowed",1943,2004,"Black",0,1,"High school",0,"No",23000,30000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1230",1292,2,"female",67,"Married",1947,1974,"Black",0,1,"High school",40,"Yes",46000,69000,46000,0,0,"Not a veteran","PM","PM",0,"Employed"
"1231",1293,2,"male",70,"Married",1944,1965,"white",0,1,"Less than high school",10,"Yes",23050,63450,2500,0,0,"Not a veteran","PM","PM",0,"Employed"
"1232",1294,2,"male",79,"Married",1935,1983,"white",0,1,"College or greater",0,"No",0,6200,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1233",1295,1,"female",78,"Widowed",1936,1956,"white",0,1,"College or greater",0,"No",39140,39140,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1234",1296,2,"male",80,"Married",1934,2007,"white",0,1,"College or greater",0,"No",1400,14300,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1235",1297,2,"female",71,"Married",1943,1964,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",7000,28900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1236",1298,2,"female",78,"Married",1936,1957,"white",0,1,"College or greater",0,"No",7940,40040,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1237",1299,2,"female",67,"Married",1947,1989,"white",0,1,"College or greater",0,"No",30000,48400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1238",1300,1,"female",85,"Never married",1929,0,"Asian",0,1,"Less than high school",0,"No",9700,9700,0,0,1200,"Not a veteran",NA,NA,0,"Not in labor force"
"1239",1301,2,"male",77,"Married",1937,1987,"white",0,1,"High school",0,"No",24800,32100,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1240",1302,2,"male",78,"Married",1936,1954,"white",0,1,"High school",0,"No",29700,47100,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1241",1303,2,"male",72,"Married",1942,1985,"Asian",0,1,"College or greater",0,"No, but worked 1-5 yrs age",26600,26600,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1242",1304,2,"male",69,"Married",1945,1967,"white",0,1,"College or greater",40,"Yes",72520,84520,54000,0,0,"Not a veteran","PM","PM",0,"Employed"
"1243",1305,1,"male",66,"Never married",1948,0,"white",0,1,"College or greater",0,"No",26000,26000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1244",1306,1,"female",68,"Never married",1946,0,"white",0,1,"College or greater",5,"Yes",43400,43400,0,3400,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1245",1307,2,"male",66,"Married",1948,1976,"white",0,1,"College or greater",0,"No",77300,110800,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1246",1308,2,"male",80,"Married",1934,1952,"white",0,1,"High school",0,"No",38600,45100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1247",1309,4,"female",81,"Married",1933,1991,"white",0,1,"High school",0,"No",9300,106400,0,0,2800,"Not a veteran",NA,NA,0,"Not in labor force"
"1248",1310,1,"male",67,"Divorced",1947,1964,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",348700,348700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1249",1311,2,"male",78,"Married",1936,1958,"white",0,1,"High school",0,"No",7800,18600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1250",1312,2,"female",81,"Widowed",1933,1951,"white",0,1,"College or greater",0,"No",49300,89300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1251",1313,1,"female",75,"Divorced",1939,1993,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",20000,20000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1252",1314,2,"male",68,"Married",1946,2010,"Asian",0,1,"College or greater",0,"No",0,38800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1253",1315,1,"male",72,"Divorced",1942,1981,"white",0,1,"College or greater",4,"Yes",10380,10380,500,500,480,"Veteran",NA,NA,0,"Not in labor force"
"1254",1316,2,"male",78,"Married",1936,1960,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",67000,79000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1255",1317,2,"female",79,"Married",1935,1974,"white",0,1,"High school",0,"No",11500,97800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1256",1318,1,"female",74,"Widowed",1940,1956,"white",0,1,"High school",0,"No",20030,20030,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1257",1319,2,"male",81,"Married",1933,1992,"white",0,1,"High school",0,"No",31610,39020,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1258",1320,2,"female",69,"Married",1945,1986,"white",0,1,"College or greater",0,"No",36000,36000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1259",1321,6,"male",73,"Married",1941,1968,"Asian",0,1,"High school",0,"No, but worked 1-5 yrs age",4700,64700,0,0,4700,"Not a veteran",NA,NA,1,"Not in labor force"
"1260",1322,3,"male",69,"Married",1945,1966,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",56000,181900,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1261",1323,1,"female",68,"Never married",1946,0,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",113000,113000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1262",1324,1,"female",70,"Widowed",1944,1970,"white",0,1,"High school",0,"No",35600,35600,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1263",1325,2,"female",66,"Married",1948,1979,"white",0,1,"Less than high school",21,"Yes",10600,23800,4300,0,0,"Not a veteran","PM","PM",0,"Employed"
"1264",1326,1,"female",76,"Widowed",1938,1956,"white",0,1,"High school",0,"No",34920,34920,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
